2 bp,,2 bp,,2 bp
1 comment,,1 comment,,2 comment
7 del,,1 corr,,7 del
1 div,,7 del,,1 div
4 exp,,1 div,,6 fr
36 lb,,5 exp,,20 m
20 m,,36 lb,,5 ms
6 ms,,20 m,,2 po
2 po,,6 ms,,1 root
1 root,,2 po,,13 tl
13 tl,,1 root,,5 wp
1 wp,,13 tl,,
,,1 wp,,
ms-xml/tc/tc_p168r_preTEI.xml,,ms-xml/tcn/tcn_p168r_preTEI.xml,,ms-xml/tl/tl_p168r_preTEI.xml
7 ab,,7 ab,,7 ab
2 add,,2 add,,2 add
2 al,,2 al,,2 al
1 bp,,1 bp,,1 bp
1 comment,,1 comment,,3 comment
3 del,,5 corr,,3 del
1 div,,3 del,,1 div
2 exp,,1 div,,1 figure
1 figure,,7 exp,,8 m
27 lb,,1 figure,,7 ms
8 m,,27 lb,,2 oc
7 ms,,8 m,,1 pro
2 oc,,7 ms,,1 root
1 pro,,2 oc,,16 tl
1 root,,1 pro,,11 wp
17 tl,,1 root,,
12 wp,,17 tl,,
,,12 wp,,
ms-xml/tc/tc_p168v_preTEI.xml,,ms-xml/tcn/tcn_p168v_preTEI.xml,,ms-xml/tl/tl_p168v_preTEI.xml
9 ab,,9 ab,,9 ab
1 comment,,1 comment,,4 comment
1 div,,1 corr,,1 div
1 exp,,1 div,,5 m
12 lb,,2 exp,,1 ms
6 m,,12 lb,,2 oc
1 ms,,6 m,,1 po
2 oc,,1 ms,,1 pro
1 po,,2 oc,,1 root
1 pro,,1 po,,15 tl
1 root,,1 pro,,5 wp
15 tl,,1 root,,
5 wp,,15 tl,,
,,5 wp,,
ms-xml/tc/tc_p169r_preTEI.xml,,ms-xml/tcn/tcn_p169r_preTEI.xml,,ms-xml/tl/tl_p169r_preTEI.xml
45 ab,,45 ab,,45 ab
12 al,,12 al,,12 al
1 comment,,1 comment,,1 comment
2 del,,2 del,,2 del
1 div,,1 div,,1 div
2 env,,2 env,,2 env
1 head,,1 head,,2 fr
1 la,,1 la,,1 head
5 lb,,5 lb,,1 la
18 m,,18 m,,5 lb
3 mark,,3 mark,,18 m
7 pa,,7 pa,,3 mark
1 root,,1 root,,7 pa
1 sup,,1 sup,,1 root
3 tl,,3 tl,,1 sup
20 underline,,20 underline,,3 tl
1 ups,,,,20 underline
ms-xml/tc/tc_p169v_preTEI.xml,,ms-xml/tcn/tcn_p169v_preTEI.xml,,ms-xml/tl/tl_p169v_preTEI.xml
5 ab,,5 ab,,5 ab
3 add,,3 add,,3 add
1 bp,,1 bp,,1 bp
7 del,,1 comment,,7 del
2 div,,7 del,,2 div
7 exp,,2 div,,1 figure
1 figure,,7 exp,,10 fr
2 head,,1 figure,,2 head
49 lb,,2 head,,40 m
40 m,,49 lb,,2 mark
2 mark,,40 m,,1 pl
1 pl,,2 mark,,1 pro
1 pro,,1 pl,,1 root
1 root,,1 pro,,9 tl
9 tl,,1 root,,
,,9 tl,,
ms-xml/tc/tc_p170r_preTEI.xml,,ms-xml/tcn/tcn_p170r_preTEI.xml,,ms-xml/tl/tl_p170r_preTEI.xml
8 ab,,8 ab,,8 ab
2 add,,2 add,,2 add
2 comment,,4 corr,,1 comment
4 del,,5 del,,4 corr
7 div,,7 div,,5 del
1 env,,1 env,,7 div
2 exp,,2 exp,,1 env
2 figure,,2 figure,,2 figure
6 head,,6 head,,5 fr
21 lb,,21 lb,,6 head
21 m,,21 m,,21 m
1 root,,1 root,,1 root
11 tl,,11 tl,,11 tl
ms-xml/tc/tc_p170v_preTEI.xml,,ms-xml/tcn/tcn_p170v_preTEI.xml,,ms-xml/tl/tl_p170v_preTEI.xml
14 ab,,14 ab,,14 ab
2 add,,2 add,,1 add
2 bp,,2 bp,,2 bp
5 cn,,5 cn,,5 cn
7 comment,,5 comment,,19 comment
5 del,,1 corr,,1 corr
4 div,,5 del,,2 del
7 emph,,4 div,,4 div
1 env,,7 emph,,7 emph
8 exp,,1 env,,1 env
1 figure,,8 exp,,1 figure
4 head,,1 figure,,1 fr
1 hr,,4 head,,4 head
9 la,,1 hr,,1 hr
22 lb,,9 la,,9 la
10 m,,22 lb,,10 m
7 md,,11 m,,7 md
1 ms,,7 md,,1 ms
6 pa,,1 ms,,6 pa
2 pl,,6 pa,,2 pl
10 pn,,2 pl,,10 pn
1 pro,,10 pn,,1 pro
1 root,,1 pro,,1 root
2 sup,,1 root,,2 sup
2 tl,,2 sup,,2 tl
3 tmp,,2 tl,,3 tmp
4 ups,,3 tmp,,
